month,month_start,ITEMNMBR,ITEMDESC,LOCNCODE,LOCATION_NAME,raw_units,raw_revenue,organic_units,organic_revenue,promo_units,promo_revenue,within_active_span,baseline_units,prev_raw_units,next_raw_units,est_unit_price,zero_sales_gap,deep_drop_gap,likely_stockout,stockout_reason,suppressed_units_est,cleaned_units,cleaned_revenue_est,promo_pct_units,suppressed_pct_vs_cleaned,cleaned_vs_raw_pct
2025-03,2025-03-01,D-18106,POP White Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,4.0,4.0,7.0,7.99,True,False,True,zero_sales_gap,4.0,4.0,31.96,0.0,100.0,0.0
2025-04,2025-04-01,D-18106,POP White Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,7.0,47.18,7.0,47.18,0.0,0.0,True,4.0,0.0,0.0,6.74,False,False,False,none,0.0,7.0,47.18,0.0,0.0,100.0
2023-01,2023-01-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,27.0,47.66,27.0,47.66,0.0,0.0,True,6.0,0.0,3.0,1.765185185185185,False,False,False,none,0.0,27.0,47.66,0.0,0.0,100.0
2023-02,2023-02-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,3.0,37.99,3.0,37.99,0.0,0.0,True,9.0,27.0,9.0,12.663333333333334,False,True,True,deep_drop_gap,6.0,9.0,113.97,0.0,66.7,300.0
2023-03,2023-03-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,9.0,11.969999999999999,9.0,11.969999999999999,0.0,0.0,True,17.5,3.0,8.0,1.3299999999999998,False,False,False,none,0.0,9.0,11.97,0.0,0.0,100.0
2023-04,2023-04-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,8.0,183.98,8.0,183.98,0.0,0.0,True,8.0,9.0,27.0,22.9975,False,False,False,none,0.0,8.0,183.98,0.0,0.0,100.0
2023-05,2023-05-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,27.0,727.99,27.0,727.99,0.0,0.0,True,7.5,8.0,7.0,26.962592592592593,False,False,False,none,0.0,27.0,727.99,0.0,0.0,100.0
2023-06,2023-06-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,7.0,7.99,7.0,7.99,0.0,0.0,True,6.0,27.0,1.0,1.1414285714285715,False,False,False,none,0.0,7.0,7.99,0.0,0.0,100.0
2023-07,2023-07-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,1.0,36.0,1.0,36.0,0.0,0.0,True,6.5,7.0,4.0,36.0,False,True,True,deep_drop_gap,5.5,6.5,234.0,0.0,84.6,650.0
2023-08,2023-08-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,4.0,46.230000000000004,4.0,46.230000000000004,0.0,0.0,True,4.5,1.0,6.0,11.557500000000001,False,False,False,none,0.0,4.0,46.23,0.0,0.0,100.0
2023-09,2023-09-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,6.0,6.0,6.0,6.0,0.0,0.0,True,3.5,4.0,3.0,1.0,False,False,False,none,0.0,6.0,6.0,0.0,0.0,100.0
2023-10,2023-10-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,3.0,52.17,3.0,52.17,0.0,0.0,True,5.0,6.0,10.0,17.39,False,False,False,none,0.0,3.0,52.17,0.0,0.0,100.0
2023-11,2023-11-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,10.0,9.98,10.0,9.98,0.0,0.0,True,4.5,3.0,3.0,0.998,False,False,False,none,0.0,10.0,9.98,0.0,0.0,100.0
2023-12,2023-12-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,3.0,59.59,1.0,1.99,2.0,57.6,True,6.5,10.0,6.0,1.99,False,False,False,none,0.0,1.0,1.99,66.7,0.0,33.3
2024-01,2024-01-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,6.0,6.0,6.0,6.0,0.0,0.0,True,6.5,3.0,7.0,1.0,False,False,False,none,0.0,6.0,6.0,0.0,0.0,100.0
2024-02,2024-02-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,7.0,42.0,7.0,42.0,0.0,0.0,True,6.0,6.0,6.0,6.0,False,False,False,none,0.0,7.0,42.0,0.0,0.0,100.0
2024-03,2024-03-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,6.0,178.78,6.0,178.78,0.0,0.0,True,6.5,7.0,12.0,29.796666666666667,False,False,False,none,0.0,6.0,178.78,0.0,0.0,100.0
2024-04,2024-04-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,12.0,151.99,12.0,151.99,0.0,0.0,True,6.0,6.0,4.0,12.665833333333333,False,False,False,none,0.0,12.0,151.99,0.0,0.0,100.0
2024-05,2024-05-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,4.0,54.160000000000004,4.0,54.160000000000004,0.0,0.0,True,6.0,12.0,0.0,13.540000000000001,False,False,False,none,0.0,4.0,54.16,0.0,0.0,100.0
2024-06,2024-06-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,0.0,0.0,0.0,0.0,0.0,0.0,True,5.0,4.0,2.0,13.540000000000001,True,False,True,zero_sales_gap,5.0,5.0,67.7,0.0,100.0,0.0
2024-07,2024-07-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,2.0,34.86,2.0,34.86,0.0,0.0,True,6.0,0.0,6.0,17.43,False,False,False,none,0.0,2.0,34.86,0.0,0.0,100.0
2024-08,2024-08-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,6.0,152.95,6.0,152.95,0.0,0.0,True,12.0,2.0,13.0,25.491666666666664,False,False,False,none,0.0,6.0,152.95,0.0,0.0,100.0
2024-09,2024-09-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,13.0,48.0,12.0,12.0,1.0,36.0,True,6.0,6.0,14.0,1.0,False,False,False,none,0.0,12.0,12.0,7.7,0.0,92.3
2024-10,2024-10-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,14.0,84.0,14.0,84.0,0.0,0.0,True,9.0,13.0,6.0,6.0,False,False,False,none,0.0,14.0,84.0,0.0,0.0,100.0
2024-11,2024-11-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,6.0,216.0,6.0,216.0,0.0,0.0,True,14.5,14.0,15.0,36.0,False,False,False,none,0.0,6.0,216.0,0.0,0.0,100.0
2024-12,2024-12-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,15.0,18.96,15.0,18.96,0.0,0.0,True,10.0,6.0,25.0,1.264,False,False,False,none,0.0,15.0,18.96,0.0,0.0,100.0
2025-01,2025-01-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,25.0,217.68,25.0,217.68,0.0,0.0,True,9.0,15.0,4.0,8.7072,False,False,False,none,0.0,25.0,217.68,0.0,0.0,100.0
2025-02,2025-02-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,4.0,94.64,4.0,94.64,0.0,0.0,True,13.5,25.0,12.0,23.66,False,True,True,deep_drop_gap,9.5,13.5,319.41,0.0,70.4,337.5
2025-03,2025-03-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,12.0,12.0,12.0,12.0,0.0,0.0,True,5.0,4.0,6.0,1.0,False,False,False,none,0.0,12.0,12.0,0.0,0.0,100.0
2025-04,2025-04-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,6.0,6.0,6.0,6.0,0.0,0.0,True,4.0,12.0,3.0,1.0,False,False,False,none,0.0,6.0,6.0,0.0,0.0,100.0
2025-05,2025-05-01,D-18120N,POP White Tea 1.8gx20 (New),1,SF,3.0,5.97,3.0,5.97,0.0,0.0,True,9.0,6.0,0.0,1.99,False,False,False,none,0.0,3.0,5.97,0.0,0.0,100.0
2023-01,2023-01-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,1.0,36.0,1.0,36.0,0.0,0.0,True,4.0,0.0,5.0,36.0,False,False,False,none,0.0,1.0,36.0,0.0,0.0,100.0
2023-02,2023-02-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,5.0,153.0,5.0,153.0,0.0,0.0,True,3.0,1.0,3.0,30.6,False,False,False,none,0.0,5.0,153.0,0.0,0.0,100.0
2023-03,2023-03-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,3.0,108.0,3.0,108.0,0.0,0.0,True,3.0,5.0,3.0,36.0,False,False,False,none,0.0,3.0,108.0,0.0,0.0,100.0
2023-04,2023-04-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,3.0,91.8,3.0,91.8,0.0,0.0,True,3.0,3.0,3.0,30.599999999999998,False,False,False,none,0.0,3.0,91.8,0.0,0.0,100.0
2023-05,2023-05-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,3.0,63.910000000000004,3.0,63.910000000000004,0.0,0.0,True,3.0,3.0,3.0,21.303333333333335,False,False,False,none,0.0,3.0,63.91,0.0,0.0,100.0
2023-06,2023-06-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,3.0,91.8,3.0,91.8,0.0,0.0,True,2.0,3.0,1.0,30.599999999999998,False,False,False,none,0.0,3.0,91.8,0.0,0.0,100.0
2023-07,2023-07-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,1.0,36.0,1.0,36.0,0.0,0.0,True,3.0,3.0,1.0,36.0,False,True,True,deep_drop_gap,2.0,3.0,108.0,0.0,66.7,300.0
2023-08,2023-08-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,1.0,1.99,1.0,1.99,0.0,0.0,True,1.0,1.0,0.0,1.99,False,False,False,none,0.0,1.0,1.99,0.0,0.0,100.0
2023-09,2023-09-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,1.0,1.0,1.99,True,False,True,zero_sales_gap,1.0,1.0,1.99,0.0,100.0,0.0
2023-10,2023-10-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,1.0,36.0,1.0,36.0,0.0,0.0,True,7.0,0.0,7.0,36.0,False,False,False,none,0.0,1.0,36.0,0.0,0.0,100.0
2023-11,2023-11-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,7.0,207.72,7.0,207.72,0.0,0.0,True,6.0,1.0,26.0,29.674285714285713,False,False,False,none,0.0,7.0,207.72,0.0,0.0,100.0
2023-12,2023-12-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,26.0,93.6,24.0,36.0,2.0,57.599999999999994,True,6.5,7.0,6.0,1.5,False,False,False,none,0.0,24.0,36.0,7.7,0.0,92.3
2024-01,2024-01-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,6.0,171.36,6.0,171.36,0.0,0.0,True,8.0,26.0,8.0,28.560000000000002,False,False,False,none,0.0,6.0,171.36,0.0,0.0,100.0
2024-02,2024-02-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,8.0,261.0,8.0,261.0,0.0,0.0,True,6.0,6.0,0.0,32.625,False,False,False,none,0.0,8.0,261.0,0.0,0.0,100.0
2024-03,2024-03-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,6.0,8.0,6.0,32.625,True,False,True,zero_sales_gap,6.0,6.0,195.75,0.0,100.0,0.0
2024-04,2024-04-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,6.0,181.8,6.0,181.8,0.0,0.0,True,8.0,0.0,1.0,30.3,False,False,False,none,0.0,6.0,181.8,0.0,0.0,100.0
2024-05,2024-05-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,1.0,36.0,1.0,36.0,0.0,0.0,True,6.0,6.0,10.0,36.0,False,True,True,deep_drop_gap,5.0,6.0,216.0,0.0,83.3,600.0
2024-06,2024-06-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,10.0,151.2,10.0,151.2,0.0,0.0,True,3.5,1.0,2.0,15.12,False,False,False,none,0.0,10.0,151.2,0.0,0.0,100.0
2024-07,2024-07-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,2.0,37.99,2.0,37.99,0.0,0.0,True,6.0,10.0,5.0,18.995,False,True,True,deep_drop_gap,4.0,6.0,113.97,0.0,66.7,300.0
2024-08,2024-08-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,5.0,151.20000000000002,5.0,151.20000000000002,0.0,0.0,True,7.0,2.0,7.0,30.240000000000002,False,False,False,none,0.0,5.0,151.2,0.0,0.0,100.0
2024-09,2024-09-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,7.0,190.99,7.0,190.99,0.0,0.0,True,4.0,5.0,0.0,27.284285714285716,False,False,False,none,0.0,7.0,190.99,0.0,0.0,100.0
2024-10,2024-10-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,5.5,7.0,4.0,27.284285714285716,True,False,True,zero_sales_gap,5.5,5.5,150.06,0.0,100.0,0.0
2024-11,2024-11-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,4.0,109.99,4.0,109.99,0.0,0.0,True,6.0,0.0,6.0,27.4975,False,False,False,none,0.0,4.0,109.99,0.0,0.0,100.0
2024-12,2024-12-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,6.0,41.97,6.0,41.97,0.0,0.0,True,5.0,4.0,5.0,6.995,False,False,False,none,0.0,6.0,41.97,0.0,0.0,100.0
2025-01,2025-01-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,5.0,111.98,5.0,111.98,0.0,0.0,True,5.5,6.0,5.0,22.396,False,False,False,none,0.0,5.0,111.98,0.0,0.0,100.0
2025-02,2025-02-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,5.0,77.97,5.0,77.97,0.0,0.0,True,5.5,5.0,8.0,15.594,False,False,False,none,0.0,5.0,77.97,0.0,0.0,100.0
2025-03,2025-03-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,8.0,212.59,8.0,212.59,0.0,0.0,True,5.0,5.0,5.0,26.57375,False,False,False,none,0.0,8.0,212.59,0.0,0.0,100.0
2025-04,2025-04-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,5.0,42.24,5.0,42.24,0.0,0.0,True,6.5,8.0,25.0,8.448,False,False,False,none,0.0,5.0,42.24,0.0,0.0,100.0
2025-05,2025-05-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,25.0,143.18,25.0,143.18,0.0,0.0,True,5.0,5.0,1.0,5.7272,False,False,False,none,0.0,25.0,143.18,0.0,0.0,100.0
2025-06,2025-06-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,1.0,36.0,1.0,36.0,0.0,0.0,True,5.0,25.0,0.0,36.0,False,False,False,none,0.0,1.0,36.0,0.0,0.0,100.0
2025-07,2025-07-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,5.0,1.0,5.0,36.0,True,False,True,zero_sales_gap,5.0,5.0,180.0,0.0,100.0,0.0
2025-08,2025-08-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,5.0,9.95,5.0,9.95,0.0,0.0,True,1.0,0.0,0.0,1.9899999999999998,False,False,False,none,0.0,5.0,9.95,0.0,0.0,100.0
2025-09,2025-09-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,5.0,5.0,0.0,1.9899999999999998,True,False,True,zero_sales_gap,5.0,5.0,9.95,0.0,100.0,0.0
2025-10,2025-10-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,5.0,0.0,5.0,1.9899999999999998,True,False,True,zero_sales_gap,5.0,5.0,9.95,0.0,100.0,0.0
2025-11,2025-11-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,5.0,210.0,5.0,210.0,0.0,0.0,True,1.0,0.0,1.0,42.0,False,False,False,none,0.0,5.0,210.0,0.0,0.0,100.0
2025-12,2025-12-01,D-18120N,POP White Tea 1.8gx20 (New),2,NJ,1.0,1.99,1.0,1.99,0.0,0.0,True,5.0,5.0,0.0,1.99,False,False,False,none,0.0,1.0,1.99,0.0,0.0,100.0
2023-01,2023-01-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,3.0,108.0,3.0,108.0,0.0,0.0,True,2.0,0.0,2.0,36.0,False,False,False,none,0.0,3.0,108.0,0.0,0.0,100.0
2023-02,2023-02-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,2.0,72.0,2.0,72.0,0.0,0.0,True,3.0,3.0,2.0,36.0,False,False,False,none,0.0,2.0,72.0,0.0,0.0,100.0
2023-03,2023-03-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,2.0,72.0,2.0,72.0,0.0,0.0,True,2.5,2.0,5.0,36.0,False,False,False,none,0.0,2.0,72.0,0.0,0.0,100.0
2023-04,2023-04-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,5.0,111.5,5.0,111.5,0.0,0.0,True,2.0,2.0,2.0,22.3,False,False,False,none,0.0,5.0,111.5,0.0,0.0,100.0
2023-05,2023-05-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,2.0,72.0,2.0,72.0,0.0,0.0,True,2.0,5.0,0.0,36.0,False,False,False,none,0.0,2.0,72.0,0.0,0.0,100.0
2023-06,2023-06-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,2.0,1.0,36.0,True,False,True,zero_sales_gap,2.0,2.0,72.0,0.0,100.0,0.0
2023-07,2023-07-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,1.0,36.0,1.0,36.0,0.0,0.0,True,2.0,0.0,2.0,36.0,False,False,False,none,0.0,1.0,36.0,0.0,0.0,100.0
2023-08,2023-08-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,2.0,72.0,2.0,72.0,0.0,0.0,True,10.5,1.0,0.0,36.0,False,False,False,none,0.0,2.0,72.0,0.0,0.0,100.0
2023-09,2023-09-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,2.0,20.0,36.0,True,False,True,zero_sales_gap,2.0,2.0,72.0,0.0,100.0,0.0
2023-10,2023-10-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,20.0,72.0,20.0,72.0,0.0,0.0,True,2.0,0.0,0.0,3.6,False,False,False,none,0.0,20.0,72.0,0.0,0.0,100.0
2023-11,2023-11-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,11.5,20.0,0.0,3.6,True,False,True,zero_sales_gap,11.5,11.5,41.4,0.0,100.0,0.0
2023-12,2023-12-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,3.0,0.0,3.0,3.6,True,False,True,zero_sales_gap,3.0,3.0,10.8,0.0,100.0,0.0
2024-01,2024-01-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,3.0,108.0,3.0,108.0,0.0,0.0,True,2.0,0.0,1.0,36.0,False,False,False,none,0.0,3.0,108.0,0.0,0.0,100.0
2024-02,2024-02-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,1.0,36.0,1.0,36.0,0.0,0.0,True,3.0,3.0,3.0,36.0,False,True,True,deep_drop_gap,2.0,3.0,108.0,0.0,66.7,300.0
2024-03,2024-03-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,3.0,108.0,3.0,108.0,0.0,0.0,True,2.5,1.0,2.0,36.0,False,False,False,none,0.0,3.0,108.0,0.0,0.0,100.0
2024-04,2024-04-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,2.0,72.0,2.0,72.0,0.0,0.0,True,3.0,3.0,3.0,36.0,False,False,False,none,0.0,2.0,72.0,0.0,0.0,100.0
2024-05,2024-05-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,3.0,108.0,3.0,108.0,0.0,0.0,True,2.0,2.0,0.0,36.0,False,False,False,none,0.0,3.0,108.0,0.0,0.0,100.0
2024-06,2024-06-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,3.0,2.0,36.0,True,False,True,zero_sales_gap,2.0,2.0,72.0,0.0,100.0,0.0
2024-07,2024-07-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,2.0,72.0,2.0,72.0,0.0,0.0,True,2.0,0.0,1.0,36.0,False,False,False,none,0.0,2.0,72.0,0.0,0.0,100.0
2024-08,2024-08-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,1.0,36.0,1.0,36.0,0.0,0.0,True,2.0,2.0,2.0,36.0,False,False,False,none,0.0,1.0,36.0,0.0,0.0,100.0
2024-09,2024-09-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,2.0,72.0,2.0,72.0,0.0,0.0,True,1.5,1.0,2.0,36.0,False,False,False,none,0.0,2.0,72.0,0.0,0.0,100.0
2024-10,2024-10-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,2.0,72.0,2.0,72.0,0.0,0.0,True,1.0,2.0,1.0,36.0,False,False,False,none,0.0,2.0,72.0,0.0,0.0,100.0
2024-11,2024-11-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,1.0,36.0,1.0,36.0,0.0,0.0,True,2.0,2.0,0.0,36.0,False,False,False,none,0.0,1.0,36.0,0.0,0.0,100.0
2024-12,2024-12-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,1.5,1.0,2.0,36.0,True,False,True,zero_sales_gap,1.5,1.5,54.0,0.0,100.0,0.0
2025-01,2025-01-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,2.0,72.0,2.0,72.0,0.0,0.0,True,1.0,0.0,1.0,36.0,False,False,False,none,0.0,2.0,72.0,0.0,0.0,100.0
2025-02,2025-02-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,1.0,36.0,1.0,36.0,0.0,0.0,True,2.0,2.0,1.0,36.0,False,False,False,none,0.0,1.0,36.0,0.0,0.0,100.0
2025-03,2025-03-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,1.0,36.0,1.0,36.0,0.0,0.0,True,1.5,1.0,4.0,36.0,False,False,False,none,0.0,1.0,36.0,0.0,0.0,100.0
2025-04,2025-04-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,4.0,144.0,4.0,144.0,0.0,0.0,True,1.0,1.0,1.0,36.0,False,False,False,none,0.0,4.0,144.0,0.0,0.0,100.0
2025-05,2025-05-01,D-18120N,POP White Tea 1.8gx20 (New),3,LA,1.0,36.0,1.0,36.0,0.0,0.0,True,2.5,4.0,0.0,36.0,False,False,False,none,0.0,1.0,36.0,0.0,0.0,100.0
2024-12,2024-12-01,D-18120N,POP White Tea 1.8gx20 (New),E1,UNMAPPED,1.0,1.99,1.0,1.99,0.0,0.0,True,0.0,0.0,0.0,1.99,False,False,False,none,0.0,1.0,1.99,0.0,0.0,100.0
2025-01,2025-01-01,D-18120N,POP White Tea 1.8gx20 (New),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,1.0,0.0,1.99,True,False,True,zero_sales_gap,1.0,1.0,1.99,0.0,100.0,0.0
2025-02,2025-02-01,D-18120N,POP White Tea 1.8gx20 (New),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,1.0,1.99,True,False,True,zero_sales_gap,1.0,1.0,1.99,0.0,100.0,0.0
2025-03,2025-03-01,D-18120N,POP White Tea 1.8gx20 (New),E1,UNMAPPED,1.0,1.99,1.0,1.99,0.0,0.0,True,1.0,0.0,1.0,1.99,False,False,False,none,0.0,1.0,1.99,0.0,0.0,100.0
2025-04,2025-04-01,D-18120N,POP White Tea 1.8gx20 (New),E1,UNMAPPED,1.0,1.99,1.0,1.99,0.0,0.0,True,1.0,1.0,0.0,1.99,False,False,False,none,0.0,1.0,1.99,0.0,0.0,100.0
2025-05,2025-05-01,D-18120N,POP White Tea 1.8gx20 (New),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,1.0,0.0,1.99,True,False,True,zero_sales_gap,1.0,1.0,1.99,0.0,100.0,0.0
2025-06,2025-06-01,D-18120N,POP White Tea 1.8gx20 (New),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,1.0,1.99,True,False,True,zero_sales_gap,1.0,1.0,1.99,0.0,100.0,0.0
2025-07,2025-07-01,D-18120N,POP White Tea 1.8gx20 (New),E1,UNMAPPED,1.0,1.99,1.0,1.99,0.0,0.0,True,0.0,0.0,0.0,1.99,False,False,False,none,0.0,1.0,1.99,0.0,0.0,100.0
2025-08,2025-08-01,D-18120N,POP White Tea 1.8gx20 (New),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,1.0,0.0,1.99,True,False,True,zero_sales_gap,1.0,1.0,1.99,0.0,100.0,0.0
2025-09,2025-09-01,D-18120N,POP White Tea 1.8gx20 (New),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,1.0,1.99,True,False,True,zero_sales_gap,1.0,1.0,1.99,0.0,100.0,0.0
2025-10,2025-10-01,D-18120N,POP White Tea 1.8gx20 (New),E1,UNMAPPED,1.0,1.99,1.0,1.99,0.0,0.0,True,0.0,0.0,0.0,1.99,False,False,False,none,0.0,1.0,1.99,0.0,0.0,100.0
2023-01,2023-01-01,D-18200N,POP Organic White Tea 1.8gx100,1,SF,93.0,5404.66,93.0,5404.66,0.0,0.0,True,99.5,0.0,52.0,58.114623655913974,False,False,False,none,0.0,93.0,5404.66,0.0,0.0,100.0
2023-02,2023-02-01,D-18200N,POP Organic White Tea 1.8gx100,1,SF,52.0,1111.8200000000002,52.0,1111.8200000000002,0.0,0.0,True,93.0,93.0,147.0,21.38115384615385,False,False,False,none,0.0,52.0,1111.82,0.0,0.0,100.0
2023-03,2023-03-01,D-18200N,POP Organic White Tea 1.8gx100,1,SF,147.0,7857.389999999999,147.0,7857.389999999999,0.0,0.0,True,72.5,52.0,52.0,53.45163265306122,False,False,False,none,0.0,147.0,7857.39,0.0,0.0,100.0
2023-04,2023-04-01,D-18200N,POP Organic White Tea 1.8gx100,1,SF,52.0,1199.93,52.0,1199.93,0.0,0.0,True,83.0,147.0,114.0,23.075576923076923,False,False,False,none,0.0,52.0,1199.93,0.0,0.0,100.0
2023-05,2023-05-01,D-18200N,POP Organic White Tea 1.8gx100,1,SF,114.0,5807.97,114.0,5807.97,0.0,0.0,True,36.0,52.0,20.0,50.947105263157894,False,False,False,none,0.0,114.0,5807.97,0.0,0.0,100.0
2023-06,2023-06-01,D-18200N,POP Organic White Tea 1.8gx100,1,SF,20.0,526.0,20.0,526.0,0.0,0.0,True,36.0,114.0,14.0,26.3,False,False,False,none,0.0,20.0,526.0,0.0,0.0,100.0
2023-07,2023-07-01,D-18200N,POP Organic White Tea 1.8gx100,1,SF,14.0,819.0,14.0,819.0,0.0,0.0,True,22.0,20.0,20.0,58.5,False,False,False,none,0.0,14.0,819.0,0.0,0.0,100.0
2023-08,2023-08-01,D-18200N,POP Organic White Tea 1.8gx100,1,SF,20.0,1436.99,20.0,1436.99,0.0,0.0,True,17.0,14.0,24.0,71.8495,False,False,False,none,0.0,20.0,1436.99,0.0,0.0,100.0
2023-09,2023-09-01,D-18200N,POP Organic White Tea 1.8gx100,1,SF,24.0,189.09,24.0,189.09,0.0,0.0,True,14.0,20.0,14.0,7.87875,False,False,False,none,0.0,24.0,189.09,0.0,0.0,100.0
