ITEMNMBR,ITEMDESC,LOCNCODE,LOCATION_NAME,month,month_start,raw_units,organic_units,suppressed_units_est,cleaned_units,raw_revenue,organic_revenue,cleaned_revenue_est,promo_units,promo_revenue,likely_stockout,stockout_reason
A-61117,AM GSG Candy 1 lb / Bag,1,SF,2024-09,2024-09-01,160.0,160.0,0.0,160.0,11398.63,11398.63,11398.63,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,1,SF,2024-10,2024-10-01,275.0,275.0,0.0,275.0,21358.31,21358.31,21358.31,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,1,SF,2024-11,2024-11-01,464.0,464.0,0.0,464.0,27202.19,27202.19,27202.19,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,1,SF,2024-12,2024-12-01,352.0,352.0,0.0,352.0,20953.86,20953.86,20953.86,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,1,SF,2025-01,2025-01-01,383.0,383.0,0.0,383.0,26757.16,26757.16,26757.16,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,1,SF,2025-02,2025-02-01,300.0,300.0,0.0,300.0,23829.49,23829.49,23829.49,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,1,SF,2025-03,2025-03-01,267.0,267.0,0.0,267.0,22396.48,22396.48,22396.48,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,1,SF,2025-04,2025-04-01,456.0,456.0,0.0,456.0,29835.769999999997,29835.769999999997,29835.77,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,1,SF,2025-05,2025-05-01,135.0,135.0,0.0,135.0,5828.19,5828.19,5828.19,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,1,SF,2025-06,2025-06-01,146.0,146.0,0.0,146.0,7457.87,7457.87,7457.87,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,1,SF,2025-07,2025-07-01,119.0,119.0,0.0,119.0,7843.25,7843.25,7843.25,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,1,SF,2025-08,2025-08-01,145.0,145.0,0.0,145.0,9540.56,9540.56,9540.56,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,1,SF,2025-09,2025-09-01,212.0,212.0,0.0,212.0,11139.210000000001,11139.210000000001,11139.21,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,1,SF,2025-10,2025-10-01,324.0,324.0,0.0,324.0,15982.23,15982.23,15982.23,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,1,SF,2025-11,2025-11-01,202.0,202.0,0.0,202.0,14593.11,14593.11,14593.11,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,1,SF,2025-12,2025-12-01,209.0,208.0,0.0,208.0,12323.38,12146.94,12146.94,1.0,176.4399999999987,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2023-01,2023-01-01,94.0,94.0,0.0,94.0,11625.150000000001,11625.150000000001,11625.15,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2023-02,2023-02-01,55.0,55.0,0.0,55.0,4665.09,4665.09,4665.09,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2023-03,2023-03-01,270.0,270.0,0.0,270.0,25240.75,25240.75,25240.75,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2023-04,2023-04-01,18.0,18.0,219.0,237.0,2117.31,2117.31,27877.92,0.0,0.0,True,deep_drop_gap
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2023-05,2023-05-01,204.0,204.0,0.0,204.0,17058.09,17058.09,17058.09,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2023-06,2023-06-01,333.0,333.0,0.0,333.0,31981.03,31981.03,31981.03,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2023-07,2023-07-01,353.0,353.0,0.0,353.0,28333.18,28333.18,28333.18,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2023-08,2023-08-01,289.0,289.0,0.0,289.0,18258.25,18258.25,18258.25,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2023-09,2023-09-01,537.0,537.0,0.0,537.0,41553.64,41553.64,41553.64,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2023-10,2023-10-01,756.0,756.0,0.0,756.0,80616.31,80616.31,80616.31,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2023-11,2023-11-01,473.0,473.0,0.0,473.0,35249.8,35249.8,35249.8,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2023-12,2023-12-01,168.0,168.0,0.0,168.0,18373.71,18373.71,18373.71,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2024-01,2024-01-01,249.0,249.0,0.0,249.0,26595.97,26595.97,26595.97,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2024-02,2024-02-01,360.0,360.0,0.0,360.0,31612.11,31612.11,31612.11,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2024-03,2024-03-01,378.0,378.0,0.0,378.0,32699.760000000002,32699.760000000002,32699.76,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2024-04,2024-04-01,369.0,369.0,0.0,369.0,37416.979999999996,37416.979999999996,37416.98,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2024-05,2024-05-01,370.0,370.0,0.0,370.0,33579.07,33579.07,33579.07,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2024-06,2024-06-01,248.0,248.0,0.0,248.0,29123.29,29123.29,29123.29,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2024-07,2024-07-01,136.0,136.0,0.0,136.0,11884.369999999999,11884.369999999999,11884.37,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2024-08,2024-08-01,264.0,264.0,0.0,264.0,19436.88,19436.88,19436.88,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2024-09,2024-09-01,361.0,361.0,0.0,361.0,38383.52,38383.52,38383.52,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2024-10,2024-10-01,275.0,275.0,0.0,275.0,32189.73,32189.73,32189.73,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2024-11,2024-11-01,302.0,302.0,0.0,302.0,25413.35,25413.35,25413.35,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2024-12,2024-12-01,321.0,321.0,0.0,321.0,26593.37,26593.37,26593.37,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2025-01,2025-01-01,349.0,349.0,0.0,349.0,38860.36,38860.36,38860.36,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2025-02,2025-02-01,207.0,207.0,0.0,207.0,20588.46,20588.46,20588.46,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2025-03,2025-03-01,362.0,362.0,0.0,362.0,39973.16,39973.16,39973.16,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2025-04,2025-04-01,563.0,563.0,0.0,563.0,50530.090000000004,50530.090000000004,50530.09,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2025-05,2025-05-01,260.0,260.0,0.0,260.0,19686.48,19686.48,19686.48,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2025-06,2025-06-01,147.0,147.0,0.0,147.0,16081.87,16081.87,16081.87,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2025-07,2025-07-01,251.0,251.0,0.0,251.0,21071.600000000002,21071.600000000002,21071.6,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2025-08,2025-08-01,218.0,218.0,0.0,218.0,20395.28,20395.28,20395.28,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2025-09,2025-09-01,252.0,252.0,0.0,252.0,25508.89,25508.89,25508.89,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2025-10,2025-10-01,273.0,273.0,0.0,273.0,27168.57,27168.57,27168.57,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2025-11,2025-11-01,149.0,148.0,0.0,148.0,6814.18,6623.030000000001,6623.03,1.0,191.14999999999964,False,none
A-61117,AM GSG Candy 1 lb / Bag,2,NJ,2025-12,2025-12-01,154.0,154.0,0.0,154.0,19623.76,19623.76,19623.76,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2023-01,2023-01-01,63.0,63.0,0.0,63.0,5782.3,5782.3,5782.3,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2023-02,2023-02-01,105.0,105.0,0.0,105.0,3041.5,3041.5,3041.5,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2023-03,2023-03-01,117.0,117.0,0.0,117.0,6857.6,6857.6,6857.6,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2023-04,2023-04-01,74.0,74.0,0.0,74.0,8498.65,8498.65,8498.65,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2023-05,2023-05-01,168.0,168.0,0.0,168.0,8663.460000000001,8663.460000000001,8663.46,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2023-06,2023-06-01,56.0,56.0,0.0,56.0,4497.77,4497.77,4497.77,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2023-07,2023-07-01,118.0,118.0,0.0,118.0,5224.63,5224.63,5224.63,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2023-08,2023-08-01,68.0,68.0,0.0,68.0,6721.04,6721.04,6721.04,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2023-09,2023-09-01,156.0,156.0,0.0,156.0,11417.76,11417.76,11417.76,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2023-10,2023-10-01,153.0,153.0,0.0,153.0,13235.390000000001,13235.390000000001,13235.39,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2023-11,2023-11-01,255.0,255.0,0.0,255.0,7332.52,7332.52,7332.52,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2023-12,2023-12-01,87.0,87.0,0.0,87.0,10958.09,10958.09,10958.09,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2024-01,2024-01-01,402.0,402.0,0.0,402.0,16088.480000000001,16088.480000000001,16088.48,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2024-02,2024-02-01,74.0,74.0,0.0,74.0,8843.41,8843.41,8843.41,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2024-03,2024-03-01,106.0,106.0,0.0,106.0,8641.34,8641.34,8641.34,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2024-04,2024-04-01,145.0,145.0,0.0,145.0,10160.460000000001,10160.460000000001,10160.46,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2024-05,2024-05-01,118.0,118.0,0.0,118.0,14914.640000000001,14914.640000000001,14914.64,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2024-06,2024-06-01,66.0,66.0,0.0,66.0,8677.71,8677.71,8677.71,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2024-07,2024-07-01,62.0,62.0,0.0,62.0,7761.12,7761.12,7761.12,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2024-08,2024-08-01,66.0,66.0,0.0,66.0,6810.790000000001,6810.790000000001,6810.79,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2024-09,2024-09-01,94.0,94.0,0.0,94.0,11934.66,11934.66,11934.66,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2024-10,2024-10-01,124.0,124.0,0.0,124.0,14230.19,14230.19,14230.19,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2024-11,2024-11-01,35.0,35.0,57.5,92.5,5036.6,5036.6,13311.01,0.0,0.0,True,deep_drop_gap
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2024-12,2024-12-01,63.0,63.0,0.0,63.0,8104.280000000001,8104.280000000001,8104.28,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2025-01,2025-01-01,91.0,91.0,0.0,91.0,11562.27,11562.27,11562.27,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2025-02,2025-02-01,63.0,63.0,0.0,63.0,7723.33,7723.33,7723.33,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2025-03,2025-03-01,124.0,124.0,0.0,124.0,13918.12,13918.12,13918.12,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2025-04,2025-04-01,96.0,96.0,0.0,96.0,9681.98,9681.98,9681.98,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2025-05,2025-05-01,50.0,50.0,0.0,50.0,6747.59,6747.59,6747.59,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2025-06,2025-06-01,88.0,88.0,0.0,88.0,11686.62,11686.62,11686.62,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2025-07,2025-07-01,44.0,44.0,0.0,44.0,5779.83,5779.83,5779.83,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2025-08,2025-08-01,76.0,76.0,0.0,76.0,9800.51,9800.51,9800.51,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2025-09,2025-09-01,113.0,113.0,0.0,113.0,13888.16,13888.16,13888.16,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2025-10,2025-10-01,85.0,85.0,0.0,85.0,8115.85,8115.85,8115.85,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2025-11,2025-11-01,52.0,49.0,0.0,49.0,5346.47,4964.18,4964.18,3.0,382.28999999999996,False,none
A-61117,AM GSG Candy 1 lb / Bag,3,LA,2025-12,2025-12-01,131.0,124.0,0.0,124.0,13582.490000000002,12700.28,12700.28,7.0,882.210000000001,False,none
A-61117,AM GSG Candy 1 lb / Bag,E1,UNMAPPED,2024-01,2024-01-01,60.0,60.0,0.0,60.0,600.91,600.91,600.91,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,E1,UNMAPPED,2024-02,2024-02-01,8.0,8.0,0.0,8.0,80.12,80.12,80.12,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,E1,UNMAPPED,2024-03,2024-03-01,0.0,0.0,34.0,34.0,0.0,0.0,340.51,0.0,0.0,True,zero_sales_gap
A-61117,AM GSG Candy 1 lb / Bag,E1,UNMAPPED,2024-04,2024-04-01,0.0,0.0,8.0,8.0,0.0,0.0,80.12,0.0,0.0,True,zero_sales_gap
A-61117,AM GSG Candy 1 lb / Bag,E1,UNMAPPED,2024-05,2024-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,E1,UNMAPPED,2024-06,2024-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,E1,UNMAPPED,2024-07,2024-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,E1,UNMAPPED,2024-08,2024-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,E1,UNMAPPED,2024-09,2024-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,E1,UNMAPPED,2024-10,2024-10-01,0.0,0.0,4.0,4.0,0.0,0.0,40.06,0.0,0.0,True,zero_sales_gap
A-61117,AM GSG Candy 1 lb / Bag,E1,UNMAPPED,2024-11,2024-11-01,0.0,0.0,6.0,6.0,0.0,0.0,60.09,0.0,0.0,True,zero_sales_gap
A-61117,AM GSG Candy 1 lb / Bag,E1,UNMAPPED,2024-12,2024-12-01,4.0,4.0,0.0,4.0,48.08,48.08,48.08,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,E1,UNMAPPED,2025-01,2025-01-01,8.0,8.0,0.0,8.0,96.16,96.16,96.16,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,E1,UNMAPPED,2025-02,2025-02-01,8.0,8.0,0.0,8.0,96.16,96.16,96.16,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,E1,UNMAPPED,2025-03,2025-03-01,13.0,13.0,0.0,13.0,160.27,160.27,160.27,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,E1,UNMAPPED,2025-04,2025-04-01,9.0,9.0,0.0,9.0,112.19,112.19,112.19,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,E1,UNMAPPED,2025-05,2025-05-01,40.0,40.0,0.0,40.0,350.51,350.51,350.51,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,E1,UNMAPPED,2025-06,2025-06-01,0.0,0.0,5.0,5.0,0.0,0.0,43.81,0.0,0.0,True,zero_sales_gap
A-61117,AM GSG Candy 1 lb / Bag,E1,UNMAPPED,2025-07,2025-07-01,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,E1,UNMAPPED,2025-08,2025-08-01,1.0,1.0,0.0,1.0,14.08,14.08,14.08,0.0,0.0,False,none
A-61117,AM GSG Candy 1 lb / Bag,E1,UNMAPPED,2025-09,2025-09-01,0.0,0.0,1.0,1.0,0.0,0.0,14.08,0.0,0.0,True,zero_sales_gap
A-61117,AM GSG Candy 1 lb / Bag,E1,UNMAPPED,2025-10,2025-10-01,0.0,0.0,12.0,12.0,0.0,0.0,168.96,0.0,0.0,True,zero_sales_gap
A-61117,AM GSG Candy 1 lb / Bag,E1,UNMAPPED,2025-11,2025-11-01,0.0,0.0,23.0,23.0,0.0,0.0,323.84,0.0,0.0,True,zero_sales_gap
A-61117,AM GSG Candy 1 lb / Bag,E1,UNMAPPED,2025-12,2025-12-01,23.0,23.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2023-01,2023-01-01,87.0,87.0,0.0,87.0,2339.95,2339.95,2339.95,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2023-02,2023-02-01,147.0,147.0,0.0,147.0,6753.74,6753.74,6753.74,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2023-03,2023-03-01,182.0,182.0,0.0,182.0,7529.070000000001,7529.070000000001,7529.07,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2023-04,2023-04-01,8.0,8.0,319.5,327.5,25.220000000000002,25.220000000000002,1032.44,0.0,0.0,True,deep_drop_gap
A-61150,AM GSG Candy 6 oz Bag,1,SF,2023-05,2023-05-01,566.0,566.0,0.0,566.0,29412.04,29412.04,29412.04,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2023-06,2023-06-01,473.0,473.0,0.0,473.0,16213.06,16213.06,16213.06,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2023-07,2023-07-01,254.0,254.0,0.0,254.0,7475.3099999999995,7475.3099999999995,7475.31,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2023-08,2023-08-01,1379.0,1379.0,0.0,1379.0,14911.47,14911.47,14911.47,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2023-09,2023-09-01,507.0,507.0,0.0,507.0,22541.89,22541.89,22541.89,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2023-10,2023-10-01,573.0,573.0,0.0,573.0,25088.12,25088.12,25088.12,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2023-11,2023-11-01,474.0,474.0,0.0,474.0,15239.169999999998,15239.169999999998,15239.17,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2023-12,2023-12-01,710.0,710.0,0.0,710.0,19663.690000000002,19663.690000000002,19663.69,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2024-01,2024-01-01,418.0,418.0,0.0,418.0,23360.010000000002,23360.010000000002,23360.01,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2024-02,2024-02-01,423.0,423.0,0.0,423.0,20156.36,20156.36,20156.36,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2024-03,2024-03-01,1220.0,1220.0,0.0,1220.0,38338.14,38338.14,38338.14,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2024-04,2024-04-01,914.0,914.0,0.0,914.0,18673.12,18673.12,18673.12,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2024-05,2024-05-01,508.0,508.0,0.0,508.0,28630.41,28630.41,28630.41,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2024-06,2024-06-01,448.0,448.0,0.0,448.0,22300.29,22300.29,22300.29,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2024-07,2024-07-01,336.0,336.0,0.0,336.0,14311.44,14311.44,14311.44,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2024-08,2024-08-01,279.0,279.0,0.0,279.0,15059.029999999999,15059.029999999999,15059.03,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2024-09,2024-09-01,1290.0,1290.0,0.0,1290.0,20407.05,20407.05,20407.05,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2024-10,2024-10-01,668.0,668.0,0.0,668.0,37653.71,37653.71,37653.71,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2024-11,2024-11-01,681.0,681.0,0.0,681.0,21626.21,21626.21,21626.21,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2024-12,2024-12-01,381.0,381.0,0.0,381.0,17060.42,17060.42,17060.42,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2025-01,2025-01-01,490.0,490.0,0.0,490.0,24281.809999999998,24281.809999999998,24281.81,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2025-02,2025-02-01,566.0,566.0,0.0,566.0,32429.53,32429.53,32429.53,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2025-03,2025-03-01,531.0,531.0,0.0,531.0,32123.969999999998,32123.969999999998,32123.97,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2025-04,2025-04-01,812.0,812.0,0.0,812.0,36035.10999999999,36035.10999999999,36035.11,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2025-05,2025-05-01,302.0,302.0,0.0,302.0,13783.74,13783.74,13783.74,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2025-06,2025-06-01,313.0,313.0,0.0,313.0,18801.33,18801.33,18801.33,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2025-07,2025-07-01,315.0,315.0,0.0,315.0,16411.0,16411.0,16411.0,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2025-08,2025-08-01,256.0,256.0,0.0,256.0,16114.08,16114.08,16114.08,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2025-09,2025-09-01,314.0,314.0,0.0,314.0,19014.49,19014.49,19014.49,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2025-10,2025-10-01,908.0,908.0,0.0,908.0,38479.700000000004,38479.700000000004,38479.7,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2025-11,2025-11-01,564.0,564.0,0.0,564.0,24534.55,24534.55,24534.55,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,1,SF,2025-12,2025-12-01,391.0,390.0,0.0,390.0,19373.84,19251.36,19251.36,1.0,122.47999999999956,False,none
A-61150,AM GSG Candy 6 oz Bag,2,NJ,2023-01,2023-01-01,143.0,143.0,0.0,143.0,6585.84,6585.84,6585.84,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,2,NJ,2023-02,2023-02-01,146.0,146.0,0.0,146.0,9332.25,9332.25,9332.25,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,2,NJ,2023-03,2023-03-01,286.0,286.0,0.0,286.0,15729.18,15729.18,15729.18,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,2,NJ,2023-04,2023-04-01,156.0,156.0,0.0,156.0,7193.16,7193.16,7193.16,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,2,NJ,2023-05,2023-05-01,331.0,331.0,0.0,331.0,19775.899999999998,19775.899999999998,19775.9,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,2,NJ,2023-06,2023-06-01,103.0,103.0,199.5,302.5,6241.96,6241.96,18331.97,0.0,0.0,True,deep_drop_gap
A-61150,AM GSG Candy 6 oz Bag,2,NJ,2023-07,2023-07-01,460.0,460.0,0.0,460.0,26792.76,26792.76,26792.76,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,2,NJ,2023-08,2023-08-01,274.0,274.0,0.0,274.0,10752.15,10752.15,10752.15,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,2,NJ,2023-09,2023-09-01,473.0,473.0,0.0,473.0,23974.51,23974.51,23974.51,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,2,NJ,2023-10,2023-10-01,889.0,889.0,0.0,889.0,46192.68,46192.68,46192.68,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,2,NJ,2023-11,2023-11-01,238.0,238.0,0.0,238.0,14465.82,14465.82,14465.82,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,2,NJ,2023-12,2023-12-01,15.0,15.0,565.5,580.5,44.16,44.16,1708.99,0.0,0.0,True,deep_drop_gap
A-61150,AM GSG Candy 6 oz Bag,2,NJ,2024-01,2024-01-01,686.0,686.0,0.0,686.0,40398.49,40398.49,40398.49,0.0,0.0,False,none
A-61150,AM GSG Candy 6 oz Bag,2,NJ,2024-02,2024-02-01,475.0,475.0,0.0,475.0,27933.44,27933.44,27933.44,0.0,0.0,False,none
