month,month_start,ITEMNMBR,ITEMDESC,LOCNCODE,LOCATION_NAME,raw_units,raw_revenue,organic_units,organic_revenue,promo_units,promo_revenue,within_active_span,baseline_units,prev_raw_units,next_raw_units,est_unit_price,zero_sales_gap,deep_drop_gap,likely_stockout,stockout_reason,suppressed_units_est,cleaned_units,cleaned_revenue_est
2023-06,2023-06-01,D-14220,POP Organic Jasmine Tea 1.8gx20,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,24.5,0.0,20.0,3.2810810810810813,True,False,True,zero_sales_gap,24.5,24.5,80.39
2023-12,2023-12-01,D-14220,POP Organic Jasmine Tea 1.8gx20,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,2.0,0.0,22.895000000000003,True,False,True,zero_sales_gap,2.0,2.0,45.79
2024-01,2024-01-01,D-14220,POP Organic Jasmine Tea 1.8gx20,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,2.0,22.895000000000003,True,False,True,zero_sales_gap,2.0,2.0,45.79
2024-03,2024-03-01,D-14220,POP Organic Jasmine Tea 1.8gx20,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,2.0,32.0,1.47,True,False,True,zero_sales_gap,2.0,2.0,2.94
2024-05,2024-05-01,D-14220,POP Organic Jasmine Tea 1.8gx20,3,LA,1.0,43.2,1.0,43.2,0.0,0.0,True,6.0,32.0,4.0,43.2,False,True,True,deep_drop_gap,5.0,6.0,259.2
2024-09,2024-09-01,D-14220,POP Organic Jasmine Tea 1.8gx20,3,LA,1.0,43.2,1.0,43.2,0.0,0.0,True,4.5,3.0,15.0,43.2,False,True,True,deep_drop_gap,3.5,4.5,194.4
2024-11,2024-11-01,D-14220,POP Organic Jasmine Tea 1.8gx20,3,LA,1.0,43.2,1.0,43.2,0.0,0.0,True,4.0,15.0,3.0,43.2,False,True,True,deep_drop_gap,3.0,4.0,172.8
2025-03,2025-03-01,D-14220,POP Organic Jasmine Tea 1.8gx20,3,LA,1.0,43.2,1.0,43.2,0.0,0.0,True,4.0,3.0,2.0,43.2,False,True,True,deep_drop_gap,3.0,4.0,172.8
2025-10,2025-10-01,D-14220,POP Organic Jasmine Tea 1.8gx20,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,1.0,1.0,2.59,True,False,True,zero_sales_gap,1.0,1.0,2.59
2025-04,2025-04-01,D-14220,POP Organic Jasmine Tea 1.8gx20,E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,1.0,0.0,3.49,True,False,True,zero_sales_gap,1.0,1.0,3.49
2025-05,2025-05-01,D-14220,POP Organic Jasmine Tea 1.8gx20,E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,0.0,3.49,True,False,True,zero_sales_gap,1.0,1.0,3.49
2025-06,2025-06-01,D-14220,POP Organic Jasmine Tea 1.8gx20,E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,1.0,3.49,True,False,True,zero_sales_gap,1.0,1.0,3.49
2025-08,2025-08-01,D-14220,POP Organic Jasmine Tea 1.8gx20,E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,4.0,1.0,0.0,3.99,True,False,True,zero_sales_gap,4.0,4.0,15.96
2025-09,2025-09-01,D-14220,POP Organic Jasmine Tea 1.8gx20,E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,7.0,3.99,True,False,True,zero_sales_gap,2.0,2.0,7.98
2023-02,2023-02-01,D-15100N,POP Oolong Tea 1.8gx100 (New),1,SF,51.0,3481.77,51.0,3481.77,0.0,0.0,True,230.0,37.0,376.0,68.27,False,True,True,deep_drop_gap,179.0,230.0,15702.1
2023-06,2023-06-01,D-15100N,POP Oolong Tea 1.8gx100 (New),1,SF,0.0,0.0,0.0,0.0,0.0,0.0,True,184.0,184.0,0.0,13.157010869565216,True,False,True,zero_sales_gap,184.0,184.0,2420.89
2023-07,2023-07-01,D-15100N,POP Oolong Tea 1.8gx100 (New),1,SF,0.0,0.0,0.0,0.0,0.0,0.0,True,93.0,0.0,2.0,13.157010869565216,True,False,True,zero_sales_gap,93.0,93.0,1223.6
2023-02,2023-02-01,D-15100N,POP Oolong Tea 1.8gx100 (New),2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,115.0,35.0,131.0,25.256857142857143,True,False,True,zero_sales_gap,115.0,115.0,2904.54
2023-05,2023-05-01,D-15100N,POP Oolong Tea 1.8gx100 (New),2,NJ,22.0,1992.3,22.0,1992.3,0.0,0.0,True,115.0,115.0,2.0,90.55909090909091,False,True,True,deep_drop_gap,93.0,115.0,10414.3
2023-08,2023-08-01,D-15106,POP Oolong Tea 1.8gx100 (6ct/cs),1,SF,52.0,798.72,52.0,798.72,0.0,0.0,True,203.5,147.0,28.0,15.360000000000001,False,True,True,deep_drop_gap,151.5,203.5,3125.76
2023-09,2023-09-01,D-15106,POP Oolong Tea 1.8gx100 (6ct/cs),1,SF,28.0,456.3,28.0,456.3,0.0,0.0,True,128.5,52.0,260.0,16.29642857142857,False,True,True,deep_drop_gap,100.5,128.5,2094.09
2023-09,2023-09-01,D-15106,POP Oolong Tea 1.8gx100 (6ct/cs),2,NJ,53.0,934.99,53.0,934.99,0.0,0.0,True,165.0,487.0,204.0,17.641320754716983,False,True,True,deep_drop_gap,112.0,165.0,2910.82
2024-03,2024-03-01,D-15106,POP Oolong Tea 1.8gx100 (6ct/cs),2,NJ,68.0,1174.47,68.0,1174.47,0.0,0.0,True,276.5,275.0,168.0,17.271617647058825,False,True,True,deep_drop_gap,208.5,276.5,4775.6
2024-10,2024-10-01,D-15106,POP Oolong Tea 1.8gx100 (6ct/cs),2,NJ,56.0,1007.55,56.0,1007.55,0.0,0.0,True,192.0,66.0,168.0,17.991964285714285,False,True,True,deep_drop_gap,136.0,192.0,3454.46
2023-09,2023-09-01,D-15106,POP Oolong Tea 1.8gx100 (6ct/cs),3,LA,15.0,258.49,15.0,258.49,0.0,0.0,True,52.0,69.0,30.0,17.232666666666667,False,True,True,deep_drop_gap,37.0,52.0,896.1
2025-09,2025-09-01,D-15106,POP Oolong Tea 1.8gx100 (6ct/cs),3,LA,14.0,277.8,8.0,168.0,6.0,109.80000000000001,True,59.0,71.0,25.0,21.0,False,True,True,deep_drop_gap,51.0,59.0,1239.0
2025-01,2025-01-01,D-15106,POP Oolong Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,1.0,1.0,7.99,True,False,True,zero_sales_gap,1.0,1.0,7.99
2025-05,2025-05-01,D-15106,POP Oolong Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,2.0,2.0,6.24,True,False,True,zero_sales_gap,2.0,2.0,12.48
2025-08,2025-08-01,D-15106,POP Oolong Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,1.0,3.0,7.99,True,False,True,zero_sales_gap,2.0,2.0,15.98
2023-09,2023-09-01,D-15200N,POP Organic Oolong Tea 1.8gx100,1,SF,7.0,495.0,7.0,495.0,0.0,0.0,True,30.5,28.0,10.0,70.71428571428571,False,True,True,deep_drop_gap,23.5,30.5,2156.79
2023-10,2023-10-01,D-15200N,POP Organic Oolong Tea 1.8gx100,1,SF,10.0,311.84000000000003,10.0,311.84000000000003,0.0,0.0,True,28.0,7.0,33.0,31.184000000000005,False,True,True,deep_drop_gap,18.0,28.0,873.15
2023-09,2023-09-01,D-15200N,POP Organic Oolong Tea 1.8gx100,2,NJ,10.0,533.94,10.0,533.94,0.0,0.0,True,50.5,63.0,38.0,53.394000000000005,False,True,True,deep_drop_gap,40.5,50.5,2696.4
2023-11,2023-11-01,D-15200N,POP Organic Oolong Tea 1.8gx100,2,NJ,3.0,84.0,3.0,84.0,0.0,0.0,True,12.0,38.0,12.0,28.0,False,True,True,deep_drop_gap,9.0,12.0,336.0
2023-02,2023-02-01,D-15200N,POP Organic Oolong Tea 1.8gx100,3,LA,40.0,1871.93,40.0,1871.93,0.0,0.0,True,130.0,130.0,143.0,46.79825,False,True,True,deep_drop_gap,90.0,130.0,6083.77
2023-04,2023-04-01,D-15200N,POP Organic Oolong Tea 1.8gx100,3,LA,57.0,4259.74,57.0,4259.74,0.0,0.0,True,145.5,143.0,148.0,74.73228070175438,False,True,True,deep_drop_gap,88.5,145.5,10873.55
2023-07,2023-07-01,D-15200N,POP Organic Oolong Tea 1.8gx100,3,LA,8.0,497.98,8.0,497.98,0.0,0.0,True,84.5,400.0,21.0,62.2475,False,True,True,deep_drop_gap,76.5,84.5,5259.91
2023-04,2023-04-01,D-15206,POP OG Oolong Tea 1.8gx100 (6ct/cs),2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,21.0,32.0,0.0,24.0,True,False,True,zero_sales_gap,21.0,21.0,504.0
2023-05,2023-05-01,D-15206,POP OG Oolong Tea 1.8gx100 (6ct/cs),2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,32.0,0.0,10.0,24.0,True,False,True,zero_sales_gap,32.0,32.0,768.0
2023-09,2023-09-01,D-15206,POP OG Oolong Tea 1.8gx100 (6ct/cs),3,LA,42.0,881.95,25.0,524.95,17.0,357.0,True,156.0,434.0,156.0,20.998,False,True,True,deep_drop_gap,131.0,156.0,3275.69
2024-06,2024-06-01,D-15206,POP OG Oolong Tea 1.8gx100 (6ct/cs),3,LA,60.0,1296.0,60.0,1296.0,0.0,0.0,True,222.0,750.0,209.0,21.6,False,True,True,deep_drop_gap,162.0,222.0,4795.2
2025-03,2025-03-01,D-15206,POP OG Oolong Tea 1.8gx100 (6ct/cs),3,LA,17.0,349.5,17.0,349.5,0.0,0.0,True,468.5,878.0,326.0,20.558823529411764,False,True,True,deep_drop_gap,451.5,468.5,9631.81
2025-06,2025-06-01,D-15206,POP OG Oolong Tea 1.8gx100 (6ct/cs),3,LA,34.0,762.79,34.0,762.79,0.0,0.0,True,460.0,611.0,594.0,22.435,False,True,True,deep_drop_gap,426.0,460.0,10320.1
2025-08,2025-08-01,D-15206,POP OG Oolong Tea 1.8gx100 (6ct/cs),3,LA,46.0,1044.25,46.0,1044.25,0.0,0.0,True,148.0,594.0,382.0,22.70108695652174,False,True,True,deep_drop_gap,102.0,148.0,3359.76
2024-03,2024-03-01,D-15206,POP OG Oolong Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,2.0,0.0,8.99,True,False,True,zero_sales_gap,2.0,2.0,17.98
2024-04,2024-04-01,D-15206,POP OG Oolong Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,0.0,8.99,True,False,True,zero_sales_gap,2.0,2.0,17.98
2024-10,2024-10-01,D-15206,POP OG Oolong Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,0.0,8.99,True,False,True,zero_sales_gap,1.0,1.0,8.99
2024-11,2024-11-01,D-15206,POP OG Oolong Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,3.0,0.0,1.0,8.99,True,False,True,zero_sales_gap,3.0,3.0,26.97
2025-05,2025-05-01,D-15206,POP OG Oolong Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,4.0,2.0,0.0,9.99,True,False,True,zero_sales_gap,4.0,4.0,39.96
2025-06,2025-06-01,D-15206,POP OG Oolong Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,11.5,0.0,0.0,9.99,True,False,True,zero_sales_gap,11.5,11.5,114.88
2025-07,2025-07-01,D-15206,POP OG Oolong Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,21.0,0.0,21.0,9.99,True,False,True,zero_sales_gap,21.0,21.0,209.79
2025-04,2025-04-01,D-15212,POP Organic Oolong Tea 1.8gx20 (12ct/cs),2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,23.5,45.0,36.0,13.589333333333332,True,False,True,zero_sales_gap,23.5,23.5,319.35
2025-10,2025-10-01,D-15212,POP Organic Oolong Tea 1.8gx20 (12ct/cs),2,NJ,1.0,16.0,1.0,16.0,0.0,0.0,True,18.0,21.0,8.0,16.0,False,True,True,deep_drop_gap,17.0,18.0,288.0
2025-08,2025-08-01,D-15212,POP Organic Oolong Tea 1.8gx20 (12ct/cs),3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,5.5,2.0,0.0,14.4,True,False,True,zero_sales_gap,5.5,5.5,79.2
2025-09,2025-09-01,D-15212,POP Organic Oolong Tea 1.8gx20 (12ct/cs),3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,9.0,14.4,True,False,True,zero_sales_gap,2.0,2.0,28.8
2023-06,2023-06-01,D-15220N,POP Organic Oolong Tea 1.8gx20,1,SF,6.0,250.52999999999997,6.0,250.52999999999997,0.0,0.0,True,25.5,26.0,2.0,41.754999999999995,False,True,True,deep_drop_gap,19.5,25.5,1064.75
2023-07,2023-07-01,D-15220N,POP Organic Oolong Tea 1.8gx20,1,SF,2.0,86.4,2.0,86.4,0.0,0.0,True,19.5,6.0,25.0,43.2,False,True,True,deep_drop_gap,17.5,19.5,842.4
2024-03,2024-03-01,D-15220N,POP Organic Oolong Tea 1.8gx20,1,SF,4.0,95.49000000000001,4.0,95.49000000000001,0.0,0.0,True,12.0,10.0,16.0,23.872500000000002,False,True,True,deep_drop_gap,8.0,12.0,286.47
2024-12,2024-12-01,D-15220N,POP Organic Oolong Tea 1.8gx20,1,SF,6.0,201.60000000000002,1.0,43.2,5.0,158.40000000000003,True,40.5,61.0,35.0,43.2,False,True,True,deep_drop_gap,39.5,40.5,1749.6
2025-05,2025-05-01,D-15220N,POP Organic Oolong Tea 1.8gx20,1,SF,14.0,77.76,14.0,77.76,0.0,0.0,True,57.0,63.0,1.0,5.554285714285714,False,True,True,deep_drop_gap,43.0,57.0,316.59
2025-07,2025-07-01,D-15220N,POP Organic Oolong Tea 1.8gx20,1,SF,0.0,0.0,0.0,0.0,0.0,0.0,True,7.5,1.0,1.0,2.59,True,False,True,zero_sales_gap,7.5,7.5,19.42
2023-02,2023-02-01,D-15220N,POP Organic Oolong Tea 1.8gx20,2,NJ,16.0,503.64000000000004,16.0,503.64000000000004,0.0,0.0,True,84.0,65.0,185.0,31.477500000000003,False,True,True,deep_drop_gap,68.0,84.0,2644.11
2023-06,2023-06-01,D-15220N,POP Organic Oolong Tea 1.8gx20,2,NJ,2.0,79.2,2.0,79.2,0.0,0.0,True,54.0,42.0,18.0,39.6,False,True,True,deep_drop_gap,52.0,54.0,2138.4
2023-09,2023-09-01,D-15220N,POP Organic Oolong Tea 1.8gx20,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,58.0,66.0,0.0,25.827272727272724,True,False,True,zero_sales_gap,58.0,58.0,1497.98
2023-10,2023-10-01,D-15220N,POP Organic Oolong Tea 1.8gx20,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,66.0,0.0,58.0,25.827272727272724,True,False,True,zero_sales_gap,66.0,66.0,1704.6
2024-02,2024-02-01,D-15220N,POP Organic Oolong Tea 1.8gx20,2,NJ,13.0,411.19,13.0,411.19,0.0,0.0,True,34.5,43.0,22.0,31.63,False,True,True,deep_drop_gap,21.5,34.5,1091.23
2024-10,2024-10-01,D-15220N,POP Organic Oolong Tea 1.8gx20,2,NJ,11.0,298.8,11.0,298.8,0.0,0.0,True,33.0,41.0,21.0,27.163636363636364,False,True,True,deep_drop_gap,22.0,33.0,896.4
2025-04,2025-04-01,D-15220N,POP Organic Oolong Tea 1.8gx20,2,NJ,2.0,6.08,2.0,6.08,0.0,0.0,True,13.0,30.0,13.0,3.04,False,True,True,deep_drop_gap,11.0,13.0,39.52
2024-12,2024-12-01,D-15220N,POP Organic Oolong Tea 1.8gx20,3,LA,2.0,86.4,2.0,86.4,0.0,0.0,True,8.0,3.0,7.0,43.2,False,True,True,deep_drop_gap,6.0,8.0,345.6
2025-06,2025-06-01,D-15220N,POP Organic Oolong Tea 1.8gx20,3,LA,4.0,88.99000000000001,4.0,88.99000000000001,0.0,0.0,True,14.0,15.0,2.0,22.247500000000002,False,True,True,deep_drop_gap,10.0,14.0,311.47
2025-07,2025-07-01,D-15220N,POP Organic Oolong Tea 1.8gx20,3,LA,2.0,43.2,2.0,43.2,0.0,0.0,True,13.0,4.0,13.0,21.6,False,True,True,deep_drop_gap,11.0,13.0,280.8
2025-09,2025-09-01,D-15220N,POP Organic Oolong Tea 1.8gx20,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,7.5,13.0,0.0,1.4146153846153846,True,False,True,zero_sales_gap,7.5,7.5,10.61
2025-10,2025-10-01,D-15220N,POP Organic Oolong Tea 1.8gx20,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,8.0,0.0,0.0,1.4146153846153846,True,False,True,zero_sales_gap,8.0,8.0,11.32
2025-11,2025-11-01,D-15220N,POP Organic Oolong Tea 1.8gx20,3,LA,0.0,0.0,0.0,0.0,0.0,0.0,True,3.0,0.0,3.0,1.4146153846153846,True,False,True,zero_sales_gap,3.0,3.0,4.24
2025-01,2025-01-01,D-15220N,POP Organic Oolong Tea 1.8gx20,E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,3.0,0.0,3.49,True,False,True,zero_sales_gap,2.0,2.0,6.98
2025-02,2025-02-01,D-15220N,POP Organic Oolong Tea 1.8gx20,E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,1.0,3.49,True,False,True,zero_sales_gap,2.0,2.0,6.98
2025-04,2025-04-01,D-15220N,POP Organic Oolong Tea 1.8gx20,E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,1.0,0.0,3.49,True,False,True,zero_sales_gap,1.0,1.0,3.49
2025-05,2025-05-01,D-15220N,POP Organic Oolong Tea 1.8gx20,E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,1.0,0.0,0.0,3.49,True,False,True,zero_sales_gap,1.0,1.0,3.49
2025-08,2025-08-01,D-15220N,POP Organic Oolong Tea 1.8gx20,E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,7.0,0.0,0.0,3.49,True,False,True,zero_sales_gap,7.0,7.0,24.43
2025-09,2025-09-01,D-15220N,POP Organic Oolong Tea 1.8gx20,E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,4.0,0.0,7.0,3.49,True,False,True,zero_sales_gap,4.0,4.0,13.96
2023-03,2023-03-01,D-15400,POP Organic Oolong Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,585.0,585.0,0.0,104.0,True,False,True,zero_sales_gap,585.0,585.0,60840.0
2023-04,2023-04-01,D-15400,POP Organic Oolong Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,585.0,0.0,0.0,104.0,True,False,True,zero_sales_gap,585.0,585.0,60840.0
2023-08,2023-08-01,D-15400,POP Organic Oolong Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,458.0,0.0,0.0,104.0,True,False,True,zero_sales_gap,458.0,458.0,47632.0
2023-09,2023-09-01,D-15400,POP Organic Oolong Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,458.0,0.0,458.0,104.0,True,False,True,zero_sales_gap,458.0,458.0,47632.0
2023-11,2023-11-01,D-15400,POP Organic Oolong Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,458.0,458.0,0.0,100.0,True,False,True,zero_sales_gap,458.0,458.0,45800.0
2023-12,2023-12-01,D-15400,POP Organic Oolong Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,458.0,0.0,0.0,100.0,True,False,True,zero_sales_gap,458.0,458.0,45800.0
2024-02,2024-02-01,D-15400,POP Organic Oolong Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,757.0,0.0,0.0,100.0,True,False,True,zero_sales_gap,757.0,757.0,75700.0
2024-03,2024-03-01,D-15400,POP Organic Oolong Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,757.0,0.0,757.0,100.0,True,False,True,zero_sales_gap,757.0,757.0,75700.0
2024-05,2024-05-01,D-15400,POP Organic Oolong Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,552.5,757.0,348.0,100.0,True,False,True,zero_sales_gap,552.5,552.5,55250.0
2024-07,2024-07-01,D-15400,POP Organic Oolong Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,348.0,348.0,0.0,100.0,True,False,True,zero_sales_gap,348.0,348.0,34800.0
2024-08,2024-08-01,D-15400,POP Organic Oolong Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,385.5,0.0,0.0,100.0,True,False,True,zero_sales_gap,385.5,385.5,38550.0
2024-09,2024-09-01,D-15400,POP Organic Oolong Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,423.0,0.0,423.0,100.0,True,False,True,zero_sales_gap,423.0,423.0,42300.0
2024-11,2024-11-01,D-15400,POP Organic Oolong Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,511.5,423.0,0.0,100.0,True,False,True,zero_sales_gap,511.5,511.5,51150.0
2024-12,2024-12-01,D-15400,POP Organic Oolong Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,511.5,0.0,600.0,100.0,True,False,True,zero_sales_gap,511.5,511.5,51150.0
2025-02,2025-02-01,D-15400,POP Organic Oolong Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,600.0,600.0,0.0,95.0,True,False,True,zero_sales_gap,600.0,600.0,57000.0
2025-03,2025-03-01,D-15400,POP Organic Oolong Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,600.0,0.0,0.0,95.0,True,False,True,zero_sales_gap,600.0,600.0,57000.0
2025-10,2025-10-01,D-15400,POP Organic Oolong Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,210.0,0.0,0.0,95.0,True,False,True,zero_sales_gap,210.0,210.0,19950.0
2025-11,2025-11-01,D-15400,POP Organic Oolong Tea 1.8gx200,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,210.0,0.0,210.0,95.0,True,False,True,zero_sales_gap,210.0,210.0,19950.0
2023-06,2023-06-01,D-16100N,POP Ti Kuan Yin Tea 1.8gx100,2,NJ,0.0,0.0,0.0,0.0,0.0,0.0,True,37.0,67.0,1.0,14.550298507462687,True,False,True,zero_sales_gap,37.0,37.0,538.36
2023-04,2023-04-01,D-16100N,POP Ti Kuan Yin Tea 1.8gx100,3,LA,5.0,450.0,5.0,450.0,0.0,0.0,True,17.0,13.0,2.0,90.0,False,True,True,deep_drop_gap,12.0,17.0,1530.0
2023-05,2023-05-01,D-16100N,POP Ti Kuan Yin Tea 1.8gx100,3,LA,2.0,97.99,2.0,97.99,0.0,0.0,True,13.0,5.0,21.0,48.995,False,True,True,deep_drop_gap,11.0,13.0,636.93
2023-09,2023-09-01,D-16106,POP Ti Kuan Yin Tea 1.8gx100 (6ct/cs),1,SF,8.0,119.75999999999999,8.0,119.75999999999999,0.0,0.0,True,30.0,32.0,23.0,14.969999999999999,False,True,True,deep_drop_gap,22.0,30.0,449.1
2025-06,2025-06-01,D-16106,POP Ti Kuan Yin Tea 1.8gx100 (6ct/cs),1,SF,11.0,176.51,11.0,176.51,0.0,0.0,True,54.0,56.0,40.0,16.046363636363637,False,True,True,deep_drop_gap,43.0,54.0,866.5
2025-11,2025-11-01,D-16106,POP Ti Kuan Yin Tea 1.8gx100 (6ct/cs),1,SF,1.0,19.0,1.0,19.0,0.0,0.0,True,51.0,42.0,51.0,19.0,False,True,True,deep_drop_gap,50.0,51.0,969.0
2023-09,2023-09-01,D-16106,POP Ti Kuan Yin Tea 1.8gx100 (6ct/cs),2,NJ,15.0,259.99,15.0,259.99,0.0,0.0,True,53.0,43.0,46.0,17.332666666666668,False,True,True,deep_drop_gap,38.0,53.0,918.63
2024-03,2024-03-01,D-16106,POP Ti Kuan Yin Tea 1.8gx100 (6ct/cs),2,NJ,27.0,486.0,27.0,486.0,0.0,0.0,True,79.0,84.0,88.0,18.0,False,True,True,deep_drop_gap,52.0,79.0,1422.0
2025-08,2025-08-01,D-16106,POP Ti Kuan Yin Tea 1.8gx100 (6ct/cs),2,NJ,17.0,331.99,17.0,331.99,0.0,0.0,True,53.5,92.0,17.0,19.528823529411767,False,True,True,deep_drop_gap,36.5,53.5,1044.79
2025-11,2025-11-01,D-16106,POP Ti Kuan Yin Tea 1.8gx100 (6ct/cs),2,NJ,1.0,7.99,1.0,7.99,0.0,0.0,True,45.0,57.0,45.0,7.99,False,True,True,deep_drop_gap,44.0,45.0,359.55
2025-02,2025-02-01,D-16106,POP Ti Kuan Yin Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,2.0,1.0,7.99,True,False,True,zero_sales_gap,2.0,2.0,15.98
2025-05,2025-05-01,D-16106,POP Ti Kuan Yin Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,2.0,0.0,6.24,True,False,True,zero_sales_gap,2.0,2.0,12.48
2025-06,2025-06-01,D-16106,POP Ti Kuan Yin Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,2.0,6.24,True,False,True,zero_sales_gap,2.0,2.0,12.48
2025-08,2025-08-01,D-16106,POP Ti Kuan Yin Tea 1.8gx100 (6ct/cs),E1,UNMAPPED,0.0,0.0,0.0,0.0,0.0,0.0,True,3.0,2.0,4.0,7.99,True,False,True,zero_sales_gap,3.0,3.0,23.97
2023-05,2023-05-01,D-17100N,POP Pu-Erh Tea 1.8gx100 (New),1,SF,0.0,0.0,0.0,0.0,0.0,0.0,True,180.5,191.0,0.0,10.912513089005236,True,False,True,zero_sales_gap,180.5,180.5,1969.71
2023-06,2023-06-01,D-17100N,POP Pu-Erh Tea 1.8gx100 (New),1,SF,0.0,0.0,0.0,0.0,0.0,0.0,True,96.5,0.0,0.0,10.912513089005236,True,False,True,zero_sales_gap,96.5,96.5,1053.06
2023-07,2023-07-01,D-17100N,POP Pu-Erh Tea 1.8gx100 (New),1,SF,0.0,0.0,0.0,0.0,0.0,0.0,True,2.0,0.0,2.0,10.912513089005236,True,False,True,zero_sales_gap,2.0,2.0,21.83
2024-09,2024-09-01,D-17106,POP Pu-Erh Tea 1.8gx100 (6ct/cs),1,SF,95.0,1573.28,95.0,1573.28,0.0,0.0,True,248.5,106.0,293.0,16.56084210526316,False,True,True,deep_drop_gap,153.5,248.5,4115.37
2023-12,2023-12-01,D-17106,POP Pu-Erh Tea 1.8gx100 (6ct/cs),2,NJ,115.0,1637.18,87.0,1233.98,28.0,403.20000000000005,True,454.0,348.0,730.0,14.183678160919541,False,True,True,deep_drop_gap,367.0,454.0,6439.39
